Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
ECON 114-2 - Intermediate Microeconomics II (-),Economics,114,2,Open,0/22,Serguei Maliar,5,M W F | 2:15 PM - 3:20 PM,Rm 214 Bergin Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 115-1 - Intermediate Macroeconomics (-),Economics,115,1,Open,0/22,Alexander Field,5,T Th | 10:20 AM - 12:00 PM,Rm 208 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 115-2 - Intermediate Macroeconomics (-),Economics,115,2,Open,0/22,Alexander Field,5,T Th | 12:10 PM - 1:50 PM,Rm 208 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 115-3 - Intermediate Macroeconomics (-),Economics,115,3,Open,0/22,Helen Popper,5,T Th | 2:00 PM - 3:40 PM,Rm 361 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 120-1 - Economics of the Public Sector (-),Economics,120,1,Open,0/22,Patricia Cameron-Loyd,5,M W F | 10:30 AM - 11:35 AM,Rm 128 Vari Hall,Pathways :: Public Policy,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 126-1 - Economics and Law,Economics,126,1,Open,0/22,Christian Helmers,5,T Th | 8:30 AM - 10:10 AM,Rm 206 O'Connor Hall,"Pathways :: Law and Social Justice

Pathways :: Public Policy",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 156-1 - Real Estate Economics,Economics,156,1,Open,0/22,Kevin Chiu,5,M W F | 9:15 AM - 10:20 AM,Rm 307 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 160-1 - The Economics of Poverty and Inequality,Economics,160,1,Open,0/22,Audrey Guo,5,T Th | 10:20 AM - 12:00 PM,Rm 105 O'Connor Hall,"Pathways :: Feeding the World

Pathways :: Global Health

Pathways :: Public Policy",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 170-1 - Mathematical Economics I: Static Optimization,Economics,170,1,Open,0/22,Dongsoo Shin,5,T Th | 12:10 PM - 1:50 PM,Rm 306 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 172-1 - Game Theory (-),Economics,172,1,Open,0/22,Dongsoo Shin,5,T Th | 2:00 PM - 3:40 PM,Rm 306 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 173-1 - Applied Econometrics (-),Economics,173,1,Open,0/22,William Sundstrom,5,T Th | 12:10 PM - 1:50 PM,Rm 206 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 181-1 - International Trade (-),Economics,181,1,Open,0/22,Adina Ardelean,5,T Th | 3:50 PM - 5:30 PM,Rm 019 Sobrato Residence,Pathways :: Public Policy,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 182-1 - International Finance and Open Economy Macroeconomics (-),Economics,182,1,Open,0/22,Rita Madarassy,5,M W F | 9:15 AM - 10:20 AM,Rm 308 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 183-1 - The Economics of Artificial Intelligence,Economics,183,1,Open,0/22,Helen Popper,5,T Th | 10:20 AM - 12:00 PM,Rm 104 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 184-1 - The Economics of Intellectual Property,Economics,184,1,Open,0/22,Christian Helmers,5,T Th | 10:20 AM - 12:00 PM,Rm 206 O'Connor Hall,Pathways :: Design Thinking,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 192-1 - Santa Clara Urban Issues Research Lab,Economics,192,1,Open,0/20,William Sundstrom,2,M | 3:30 PM - 5:15 PM,Rm 208 Lucas Hall,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ECON 2509-1 - Econometrics w/ R,Economics,2509,1,Open,0/30,Adina Ardelean,4,T Th | 5:45 PM - 7:20 PM,Rm 210 Lucas Hall,Graduate Business :: On-campus MS Business Analytics,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
