Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
ACTG 134-1 - Accounting Information Systems,Accounting,134,1,Open,0/28,Qiru Zhang,5,T Th | 8:30 AM - 10:10 AM,Rm 307 Lucas Hall,"Core Explorations :: Science, Technology and Society

LSB Core :: Undergraduate Business Core

Pathways :: The Digital Age

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 134-2 - Accounting Information Systems,Accounting,134,2,Open,0/28,Qiru Zhang,5,T Th | 10:20 AM - 12:00 PM,Rm 307 Lucas Hall,"Core Explorations :: Science, Technology and Society

LSB Core :: Undergraduate Business Core

Pathways :: The Digital Age

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 136-1 - Cost Accounting (-),Accounting,136,1,Open,0/26,Stephen Carter,5,M W F | 1:00 PM - 2:05 PM,Rm 208 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 136-2 - Cost Accounting (-),Accounting,136,2,Open,0/26,Stephen Carter,5,M W F | 2:15 PM - 3:20 PM,Rm 208 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 138-1 - Tax Planning and Business Decisions,Accounting,138,1,Open,0/28,Colin Koutney,5,T Th | 8:30 AM - 10:10 AM,Rm 206 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 138-2 - Tax Planning and Business Decisions,Accounting,138,2,Open,0/28,Colin Koutney,5,T Th | 10:20 AM - 12:00 PM,Rm 206 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 140-1 - Not for Profit Accounting,Accounting,140,1,Open,0/26,Stephen Carter,3,W | 3:30 PM - 5:15 PM,Rm 208 Lucas Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 155-1 - Financial Information Systems,Accounting,155,1,Open,0/20,Xiaochen Zhu,5,T Th | 2:00 PM - 3:40 PM,Rm 308 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ACTG 155-/OMIS 150-1
ACTG 162-1 - Junior Contemporary Business Seminar Series II,Accounting,162,1,Open,0/50,Yongtae Kim,2,W | 3:30 PM - 5:15 PM,Rm 309 Lucas Hall,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ACTG 162-/ACTG 172-1
ACTG 172-1 - Sr Contemporary Business Sem II,Accounting,172,1,Open,0/50,Yongtae Kim,2,W | 3:30 PM - 5:15 PM,Rm 309 Lucas Hall,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ACTG 172-/ACTG 162-1
ACTG 197A-1 - Volunteer Income Tax Assistance (VITA),Accounting,197A,1,Open,0/24,Christine Lebar,3,W | 3:30 PM - 5:15 PM,Rm 209 Lucas Hall,Core Integrations :: Experiential Learning for Social Justice,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 198-1 - Accounting Internship (-),Accounting,198,1,Closed,0/0,Wendy Donohoe,1 - 5,,,,Internship,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 3000-1 - CORE: Financial Accounting,Accounting,3000,1,Open,0/35,Christopher Paisley | Chris Paisley,4,T Th | 5:45 PM - 7:20 PM,Rm 207 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ACTG 3000-2 - CORE: Financial Accounting,Accounting,3000,2,Open,0/35,Danny Wallace,4,M W | 5:45 PM - 7:20 PM,Rm 207 Lucas Hall,Graduate Business :: Evening MBA,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
AMTH 106-1 - Differential Equations,Applied Mathematics,106,1,Open,0/32,Magda Metwally,4,M W F | 9:15 AM - 10:20 AM,Rm 212 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
AMTH 106-2 - Differential Equations,Applied Mathematics,106,2,Open,0/32,Francisco Villarroya Alvarez,4,M W F | 9:15 AM - 10:20 AM,Rm 205 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
AMTH 106-3 - Differential Equations,Applied Mathematics,106,3,Open,0/32,Magda Metwally,4,M W F | 11:45 AM - 12:50 PM,Rm 212 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
AMTH 106-4 - Differential Equations,Applied Mathematics,106,4,Open,0/32,Robert Kleinhenz,4,M W F | 1:00 PM - 2:05 PM,Rm 106 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
AMTH 108-1 - Probability and Statistics (-),Applied Mathematics,108,1,Open,0/32,Robert Kleinhenz,4,M W F | 8:00 AM - 9:05 AM,Rm 106 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
AMTH 108-2 - Probability and Statistics (-),Applied Mathematics,108,2,Open,0/32,Robert Kleinhenz,4,M W F | 9:15 AM - 10:20 AM,Rm 106 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
AMTH 108-3 - Probability and Statistics (-),Applied Mathematics,108,3,Open,0/32,Francisco Villarroya Alvarez,4,M W F | 11:45 AM - 12:50 PM,Rm 206 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
AMTH 112-1 - Risk Analysis in Civil Engineering,Applied Mathematics,112,1,Open,0/32,Francisco Villarroya Alvarez,4,M W F | 1:00 PM - 2:05 PM,Rm 206 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 1-1 - Introduction to Biological Anthropology,Anthropology,1,1,Open,0/21,Isaura Cruz,4,M W F | 8:00 AM - 9:05 AM,Rm 209 O'Connor Hall,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 1-2 - Introduction to Biological Anthropology,Anthropology,1,2,Open,0/21,Isaura Cruz,4,W | 2:15 PM - 5:15 PM,Rm 155 Alumni Science Hall,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 2-1 - Introduction to Archaeology,Anthropology,2,1,Open,0/21,Maia Dedrick,4,M W F | 11:45 AM - 12:50 PM,Rm 019 Sobrato Residence,"Core Explorations :: Natural Science

Core Explorations :: Social Science

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 2-2 - Introduction to Archaeology,Anthropology,2,2,Open,0/21,Maia Dedrick,4,M | 2:15 PM - 5:15 PM,Rm 155 Alumni Science Hall,"Core Explorations :: Natural Science

Core Explorations :: Social Science

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 3-1 - Introduction to Cultural Anthropology (-),Anthropology,3,1,Open,0/33,Julia Alejandra Morales Fontanilla,4,T Th | 2:00 PM - 3:40 PM,Rm 104 O'Connor Hall,"Core Explorations :: Social Science

Core Integrations :: Experiential Learning for Social Justice",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 4-1 - Vanished Peoples and Lost Civilizations,Anthropology,4,1,Open,0/40,Nathan Anderson,4,M W F | 10:30 AM - 11:35 AM,Rm 307 Daly Science 300,"Core Explorations :: Science, Technology and Society

Pathways :: American Studies

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 11A-1 - Cultures and Ideas I (Peace and Violence),Anthropology,11A,1,Open,0/25,Samantha Grace | Sam Grace,4,T Th | 2:00 PM - 3:40 PM,Rm 307 Daly Science 300,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 11A-2 - Cultures and Ideas I (Humankind Unplugged),Anthropology,11A,2,Open,0/25,James McKenna,4,T Th | 10:20 AM - 12:00 PM,Rm 307 Daly Science 300,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 11A-3 - Cultures and Ideas I (Peace and Violence),Anthropology,11A,3,Open,0/25,Julia Alejandra Morales Fontanilla,4,T Th | 10:20 AM - 12:00 PM,Rm 109 O'Connor Hall,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 11A-4 - Cultures and Ideas I (Peace and Violence),Anthropology,11A,4,Open,0/25,Nathan Anderson,4,M W F | 9:15 AM - 10:20 AM,Rm 307 Daly Science 300,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 12A-1 - Cultures and Ideas II (Peace and Violence),Anthropology,12A,1,Closed,24/0,Samantha Grace | Sam Grace,4,T Th | 12:10 PM - 1:50 PM,Rm 307 Daly Science 300,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 12A-2 - Cultures and Ideas II (Peace and Violence),Anthropology,12A,2,Closed,24/0,Samantha Grace | Sam Grace,4,T Th | 3:50 PM - 5:30 PM,Rm 307 Daly Science 300,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 12A-3 - Cultures and Ideas II (Measuring Humanity),Anthropology,12A,3,Closed,23/0,Isaura Cruz,4,M W F | 1:00 PM - 2:05 PM,Rm 102 O'Connor Hall,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 50-1 - World Geography (-),Anthropology,50,1,Open,0/38,Carolyn Trist,4,T Th | 3:50 PM - 5:30 PM,Rm 164 Graham Hall,"Core Explorations :: Cultures and Ideas 3

Pathways :: Design Thinking

Pathways :: Feeding the World

Pathways :: Sustainability",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ANTH 50-/ENVS 50-1
ANTH 110-1 - Anthropological Theory,Anthropology,110,1,Open,0/16,Ryan Anderson,5,M W F | 11:45 AM - 12:50 PM,Rm 333 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 114-1 - Senior Capstone,Anthropology,114,1,Open,0/16,Maia Dedrick,5,W | 2:15 PM - 5:35 PM,Rm 333 O'Connor Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"ANTH 134-1 - Health, Disease, and Culture (-)",Anthropology,134,1,Open,0/30,,5,T Th | 3:50 PM - 5:30 PM,Rm 309 Daly Science 300,"Core Explorations :: Science, Technology and Society

Pathways :: Global Health

Pathways :: Sustainability",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ANTH 148-1 - Historical Archaeology,Anthropology,148,1,Open,0/30,Nathan Anderson,5,M W F | 2:15 PM - 3:20 PM,Rm 103 O'Connor Hall,"Core Explorations :: Diversity: US Perspectives

Pathways :: American Studies",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"ANTH 160-1 - The Global Coast: Adaptation, Risk, and Resilience on the Edge of the Sea",Anthropology,160,1,Open,0/30,Ryan Anderson,5,M W F | 2:15 PM - 3:20 PM,Rm 109 O'Connor Hall,Core Explorations :: Social Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"ANTH 185-1 - Anthropologies of Latin America: Culture, Politics, & Power (-)",Anthropology,185,1,Open,0/30,Veronica Miranda,5,T Th | 12:10 PM - 1:50 PM,Rm 102 O'Connor Hall,"Core Explorations :: Cultures and Ideas 3

Pathways :: Feeding the World",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARAB 2-1 - Arabic Language and Culture II (-),Arabic,2,1,Open,0/22,Mohammed Kadalah,4,M W F | 11:45 AM - 12:50 PM,Rm 109 Kenna Hall,Core Foundations :: Second Language: Business and Natural Sciences,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
"ARAB 11A-1 - Cultures and Ideas I (Arabic Media, Culture, and Politics)",Arabic,11A,1,Open,0/25,Mohammed Kadalah,4,M W F | 1:00 PM - 2:05 PM,Rm 109 Kenna Hall,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 11A-1 - Cultures and Ideas I (Arts of the Americas),Art History,11A,1,Open,0/25,Katie Ligmond,4,M W F | 9:15 AM - 10:20 AM,Rm 210 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 11A-2 - Cultures and Ideas I (Art and Visual Culture of the African Diaspora),Art History,11A,2,Open,0/25,Linden Hill,4,M W F | 11:45 AM - 12:50 PM,Rm 208 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 11A-3 - Cultures and Ideas I (Art and Visual Culture of the African Diaspora),Art History,11A,3,Open,0/25,Linden Hill,4,M W F | 1:00 PM - 2:05 PM,Rm 208 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 11A-4 - Cultures and Ideas I (Venice: Crossroads World),Art History,11A,4,Open,0/25,Blake DeMaria,4,T Th | 8:30 AM - 10:10 AM,Rm 208 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 11A-5 - Cultures and Ideas I (Art & Empire: Russian and Soviet Global Encounters),Art History,11A,5,Open,0/25,,4,T Th | 12:10 PM - 1:50 PM,Rm 210 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 1,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 12A-1 - Cultures and Ideas II (Art and Visual Culture of the African Diaspora),Art History,12A,1,Closed,22/0,Linden Hill,4,M W F | 8:00 AM - 9:05 AM,Rm 208 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 12A-2 - Cultures and Ideas II (Arts of the Americas),Art History,12A,2,Closed,22/0,Katie Ligmond,4,M W F | 11:45 AM - 12:50 PM,Rm 210 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 12A-3 - Cultures and Ideas II (Arts of the Americas),Art History,12A,3,Closed,23/0,Katie Ligmond,4,M W F | 1:00 PM - 2:05 PM,Rm 210 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 12A-4 - Cultures and Ideas II (Art & Empire: Russian and Soviet Global Encounters),Art History,12A,4,Closed,23/0,,4,T Th | 10:20 AM - 12:00 PM,Rm 210 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 12A-5 - Cultures and Ideas II (Art and Identity),Art History,12A,5,Closed,21/0,Andrea Pappas,4,T Th | 3:50 PM - 5:30 PM,Rm 208 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 12H-1 - Cultures and Ideas II - Honors (China on the Silk Roads),Art History,12H,1,Closed,16/0,Heather Clydesdale,4,T Th | 2:00 PM - 3:40 PM,Rm 210 Edward M. Dowd Art & Art History,Core Foundations :: Cultures and Ideas 2,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 20-1 - Sacred Treasures of the Ancient Mediterranean and Middle East (-),Art History,20,1,Open,0/25,Carolynn Roncaglia,4,M W F | 2:15 PM - 3:20 PM,Rm 208 Edward M. Dowd Art & Art History,"Core Explorations :: Religion, Theology and Culture 2",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ARTH 20-/CLAS 64-1
ARTH 143-1 - Women's Work: American Women in the Visual Arts (-),Art History,143,1,Open,0/21,Andrea Pappas,5,W | 3:30 PM - 6:30 PM,Rm 208 Edward M. Dowd Art & Art History,"Core Explorations :: Diversity: US Perspectives

Pathways :: American Studies

Pathways :: Beauty

Pathways :: Gender, Sexuality and the Body

Pathways :: Human Rights in a Global World

Pathways :: Justice and the Arts",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,ARTH 143-/GNSX 156-1
ARTH 166-1 - From Emaki to Manga,Art History,166,1,Open,0/25,Heather Clydesdale,5,T Th | 3:50 PM - 5:30 PM,Rm 210 Edward M. Dowd Art & Art History,"Pathways :: Beauty

Pathways :: Gender, Sexuality and the Body",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTH 171-1 - The History and Theory of Exhibitions: Politics and Practices from 1937 to Present Day (-),Art History,171,1,Open,0/25,Ciara Ennis,5,M | 3:30 PM - 6:30 PM,Rm 210 Edward M. Dowd Art & Art History,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 10-1 - Mindset Scholars Creative Workshop,Studio Art,10,1,Closed,0/0,Takeshi Moro,1,"Sa | 10:00 AM - 1:00 PM | 01/10/2026 - 01/10/2026

Sa | 10:00 AM - 1:00 PM | 02/07/2026 - 02/07/2026

Sa | 10:00 AM - 1:00 PM | 03/07/2026 - 03/07/2026",RM 3301 SCDI,,Workshop,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 10-2 - Mindset Scholars Creative Workshop,Studio Art,10,2,Closed,0/0,Ryan Carrington,1,"Sa | 10:00 AM - 1:00 PM | 01/10/2026 - 01/10/2026

Sa | 10:00 AM - 1:00 PM | 02/07/2026 - 02/07/2026

Sa | 10:00 AM - 1:00 PM | 03/07/2026 - 03/07/2026",RM 3302 SCDI,,Workshop,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 30-1 - Basic Drawing (-),Studio Art,30,1,Open,0/22,Emmanuel Aboagye,4,M W | 3:30 PM - 5:50 PM,Rm 314 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Beauty",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 30-3 - Basic Drawing (-),Studio Art,30,3,Open,0/22,Kathryn Kain,4,T Th | 4:30 PM - 6:50 PM,Rm 314 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Beauty",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 32-1 - 2D Fundamentals,Studio Art,32,1,Open,0/22,Emmanuel Aboagye,4,M W | 10:30 AM - 12:50 PM,Rm 314 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Beauty

Pathways :: Design Thinking",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 33-1 - Sculpture Fundamentals,Studio Art,33,1,Open,0/14,Ryan Carrington,4,M W | 10:30 AM - 12:50 PM,Rm 110 Edward M. Dowd Art & Art History,Core Explorations :: Arts,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 35-1 - Introduction to Graphic Arts: Printmaking,Studio Art,35,1,Open,0/14,Kathryn Kain,4,T Th | 7:00 PM - 9:20 PM,Rm 310 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Beauty",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 43-1 - Basic Painting (-),Studio Art,43,1,Open,0/22,Emmanuel Aboagye,4,T Th | 8:30 AM - 10:50 AM,Rm 320 Edward M. Dowd Art & Art History,"Core Explorations :: Arts

Pathways :: Beauty",Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 63-1 - Basic Ceramic Sculpture (-),Studio Art,63,1,Open,0/18,Rachel Ashman,4,M W | 8:00 AM - 10:20 AM,Rm 118 Edward M. Dowd Art & Art History,Core Explorations :: Arts,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
ARTS 63-2 - Basic Ceramic Sculpture (-),Studio Art,63,2,Open,0/18,Francisco Jimenez | Pancho Jimenez,4,T Th | 11:00 AM - 1:20 PM,Rm 118 Edward M. Dowd Art & Art History,Core Explorations :: Arts,Studio,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
